,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,yyyy,mm,dd,week_relative,week_absolute,Date
4003,26,938149,0,21.13,3.193,132.882,7.907,2011,7,1,78,26,7/1/2011
4004,26,1130023,0,46.84,3.633,136.472,7.598,2011,7,9,79,27,7/9/2011
4005,26,1021535,0,64.43,3.827,135.784,7.767,2011,7,15,80,28,7/15/2011
4006,26,1017868,0,69.52,3.882,135.874,7.767,2011,7,22,81,29,7/22/2011
4007,26,1005360,0,63.32,3.898,135.964,7.767,2011,7,29,82,30,7/29/2011
4008,26,1059518,0,46.215,3.752,134.903,7.792,2011,8,5,83,31,8/5/2011
4009,26,1040643,0,53.398,3.786,135.543,7.78,2011,8,12,84,32,8/12/2011
4010,26,1021767,0,60.58,3.82,136.183,7.767,2011,8,19,85,33,8/19/2011
4011,26,1064618,0,61.1,3.796,136.214,7.767,2011,8,26,86,34,8/26/2011
4012,26,1067164,0,61.04,3.802,136.244,7.767,2011,9,2,87,35,9/2/2011
4013,26,1069711,1,60.98,3.809,136.275,7.767,2011,9,9,88,36,9/9/2011
4014,26,1050279,0,44.715,3.64,136.409,7.682,2011,9,14,89,37,9/14/2011
4015,26,923645,0,50.72,3.758,136.367,7.767,2011,9,23,90,38,9/23/2011
4016,26,959340,0,59.42,3.684,136.42,7.767,2011,9,30,91,39,9/30/2011
4017,26,1094059,0,59.85,3.924,134.943,7.818,2011,10,6,92,40,10/6/2011
4018,26,987886,0,53.91,3.583,136.515,7.598,2011,10,14,93,41,10/14/2011
4019,26,974907,0,45.23,3.618,136.502,7.598,2011,10,21,94,42,10/21/2011
4020,26,972257,0,35.06,3.604,136.488,7.598,2011,10,28,95,43,10/28/2011
4021,26,978663,0,21.625,3.428,133.499,7.907,2011,11,3,96,44,11/3/2011
4022,26,1077640,0,40.08,3.57,136.462,7.598,2011,11,11,97,45,11/11/2011
4023,26,946092,0,37.78,3.571,136.467,7.598,2011,11,18,98,46,11/18/2011
4024,26,1282320,1,31.07,3.536,136.479,7.598,2011,11,25,99,47,11/25/2011
4025,26,1184982,0,47.03,3.708,136.311,7.682,2011,12,2,100,48,12/2/2011
4026,26,1087644,0,62.99,3.88,136.144,7.767,2011,12,8,101,49,12/8/2011
4027,26,1204808,0,28.24,3.445,136.534,7.598,2011,12,16,102,50,12/16/2011
4028,26,1515175,0,22.53,3.413,136.588,7.598,2011,12,23,103,51,12/23/2011
4029,26,972834,1,18.8,3.402,136.643,7.598,2011,12,30,104,52,12/30/2011
4030,26,1015853,0,58.51,3.798,138.114,7.489,2012,1,6,105,1,1/6/2012
4031,26,836306,0,25.55,3.523,136.753,7.467,2012,1,13,106,2,1/13/2012
4032,26,838752,0,15.22,3.542,136.856,7.467,2012,1,20,107,3,1/20/2012
4033,26,820060,0,24.16,3.568,136.96,7.467,2012,1,27,108,4,1/27/2012
4034,26,955642,0,22.49,3.827,137.424,7.467,2012,2,3,109,5,2/3/2012
4035,26,960715,0,23.195,3.765,137.341,7.467,2012,2,10,110,6,2/10/2012
4036,26,965789,0,23.9,3.703,137.258,7.467,2012,2,17,111,7,2/17/2012
4037,26,917924,0,28.06,3.751,137.341,7.467,2012,2,24,112,8,2/24/2012
4038,26,939158,0,25.24,3.633,137.063,7.467,2012,3,2,113,9,3/2/2012
4039,26,1090915,0,65.6,3.698,138.174,7.405,2012,3,8,114,10,3/8/2012
4040,26,919503,0,35.06,3.867,137.584,7.467,2012,3,16,115,11,3/16/2012
4041,26,874791,0,49.97,3.889,137.655,7.467,2012,3,23,116,12,3/23/2012
4042,26,922018,0,33.33,3.921,137.726,7.467,2012,3,30,117,13,3/30/2012
4043,26,946573,0,40.29,3.991,138.033,7.489,2012,4,5,118,14,4/5/2012
4044,26,889670,0,36.9,4.025,137.868,7.489,2012,4,13,119,15,4/13/2012
4045,26,923600,0,50.81,4.046,137.923,7.489,2012,4,20,120,16,4/20/2012
4046,26,911969,0,43.6,4.023,137.978,7.489,2012,4,27,121,17,4/27/2012
4047,26,1003737,0,48.835,4.025,138.402,7.313,2012,5,4,122,18,5/4/2012
4048,26,1095504,0,54.07,4.027,138.826,7.138,2012,5,10,123,19,5/10/2012
4049,26,978083,0,52.55,3.899,138.107,7.489,2012,5,18,124,20,5/18/2012
4050,26,1067311,0,58.2,3.85,138.11,7.489,2012,5,25,125,21,5/25/2012
4051,26,971558,0,22.94,3.439,136.698,7.467,2012,6,1,126,22,6/1/2012
4052,26,1148650,0,49.145,3.747,138.013,7.447,2012,6,6,127,23,6/6/2012
4053,26,1029248,0,57.84,3.683,138.13,7.489,2012,6,15,128,24,6/15/2012
4054,26,1056283,0,63.04,3.629,138.163,7.489,2012,6,22,129,25,6/22/2012
4055,26,1051190,0,60.71,3.577,138.196,7.489,2012,6,29,130,26,6/29/2012
4056,26,1061851,0,61.868,3.659,138.282,7.447,2012,7,6,131,27,7/6/2012
4057,26,1072512,0,63.025,3.741,138.368,7.405,2012,7,11,132,28,7/11/2012
4058,26,1049626,0,66.75,3.61,138.233,7.405,2012,7,20,133,29,7/20/2012
4059,26,1031745,0,64.12,3.701,138.203,7.405,2012,7,27,134,30,7/27/2012
4060,26,1068961,0,56.775,3.724,138.16,7.447,2012,8,3,135,31,8/3/2012
4061,26,1106177,0,49.43,3.746,138.117,7.489,2012,8,8,136,32,8/8/2012
4062,26,1068293,0,65.54,3.84,138.186,7.405,2012,8,17,137,33,8/17/2012
4063,26,1022704,0,62.08,3.874,138.281,7.405,2012,8,24,138,34,8/24/2012
4064,26,1053496,0,63.69,3.884,138.377,7.405,2012,8,31,139,35,8/31/2012
4065,26,1028569,0,29.03,3.876,137.507,7.467,2012,9,5,140,36,9/5/2012
4066,26,986132,0,57.69,3.988,138.567,7.405,2012,9,14,141,37,9/14/2012
4067,26,961084,0,52.68,4.056,138.653,7.405,2012,9,21,142,38,9/21/2012
4068,26,964726,0,50.66,4.018,138.74,7.405,2012,9,28,143,39,9/28/2012
4069,26,1081006,1,23.89,3.655,137.167,7.467,2012,10,3,144,40,10/3/2012
4070,26,1121477,0,67.01,3.772,138.144,7.405,2012,10,10,145,41,10/10/2012
4071,26,975578,0,43.51,4,138.834,7.138,2012,10,19,146,42,10/19/2012
4072,26,958620,0,46.95,3.917,138.728,7.138,2012,10,26,147,43,10/26/2012
4073,26,1010584,0,47.03,3.932,138.408,7.313,2012,11,2,148,44,11/2/2012
4074,26,1062549,0,47.11,3.947,138.088,7.489,2012,11,7,149,45,11/7/2012
4075,26,1058967,0,46.726,3.963,138.253,7.419,2012,11,16,150,46,11/16/2012
4076,26,1055385,0,46.342,3.98,138.418,7.349,2012,11,23,151,47,11/23/2012
4077,26,1051803,0,45.958,3.996,138.582,7.278,2012,11,30,152,48,11/30/2012
4078,26,1048221,0,45.574,4.013,138.747,7.208,2012,12,7,153,49,12/7/2012
4079,26,1044640,0,45.19,4.029,138.912,7.138,2012,12,12,154,50,12/12/2012
4080,26,1044640,0,45.19,4.029,138.912,7.138,2012,12,21,155,51,12/21/2012
4081,26,1044640,0,45.19,4.029,138.912,7.138,2012,12,28,157,52,12/28/2012
4082,27,1543533,0,70.19,2.84,136.63,8.021,2010,1,9,0,1,1/9/2010
4083,27,1667463,0,68.036,2.869,136.487,8.021,2010,1,15,1,2,1/15/2010
4084,27,1791393,0,65.882,2.899,136.345,8.02,2010,1,22,2,3,1/22/2010
4085,27,1915323,0,63.729,2.928,136.202,8.02,2010,1,29,3,4,1/29/2010
4086,27,2039254,0,61.575,2.958,136.059,8.02,2010,2,5,4,5,2/5/2010
4087,27,1992162,0,47.008,2.933,135.763,8.128,2010,2,12,5,6,2/12/2010
4088,27,1945070,0,32.44,2.909,135.466,8.237,2010,2,19,6,7,2/19/2010
4089,27,1390934,0,36,2.91,135.52,8.237,2010,2,26,7,8,2/26/2010
4090,27,1643581,0,48.082,2.97,136.059,8.119,2010,3,5,8,9,3/5/2010
4091,27,1896227,0,60.165,3.03,136.598,8.002,2010,3,11,9,10,3/11/2010
4092,27,1700628,0,49.04,2.96,135.668,8.237,2010,3,19,10,11,3/19/2010
4093,27,1836715,0,52.34,2.963,135.707,8.237,2010,3,26,11,12,3/26/2010
4094,27,1954909,0,63.315,2.984,135.963,8.148,2010,4,2,12,13,4/2/2010
4095,27,2073103,0,74.29,3.006,136.218,8.058,2010,4,7,13,14,4/7/2010
4096,27,1857501,0,54.95,3.01,135.827,8.058,2010,4,16,14,15,4/16/2010
4097,27,1850205,0,53.91,3.021,135.872,8.058,2010,4,23,15,16,4/23/2010
4098,27,1840087,0,40.37,2.998,135.635,8.148,2010,4,20,16,17,4/20/2010
4099,27,1313730,0,38.07,2.919,135.573,8.237,2010,5,5,17,18,5/5/2010
4100,27,1764238,0,49.865,3.08,136.398,8.04,2010,5,13,18,19,5/13/2010
4101,27,1836596,0,63.31,3.096,136.08,8.058,2010,5,21,19,20,5/21/2010
4102,27,1962469,0,67.88,3.046,136.149,8.058,2010,5,28,20,21,5/28/2010
4103,27,1935253,0,72.665,2.994,136.312,8.02,2010,6,4,21,22,6/4/2010
4104,27,1908037,0,77.45,2.942,136.474,7.982,2010,6,9,22,23,6/9/2010
4105,27,1887182,0,70,2.942,136.324,8.058,2010,6,18,23,24,6/18/2010
4106,27,1962625,0,78.02,2.958,136.348,8.058,2010,6,25,24,25,6/25/2010
4107,27,1951042,0,73.52,3.027,136.155,8.058,2010,7,2,25,26,7/2/2010
4108,27,1939459,0,69.02,3.095,135.962,8.058,2010,7,7,26,27,7/7/2010
4109,27,1880692,0,78.26,2.933,136.418,7.982,2010,7,16,27,28,7/16/2010
4110,27,1808251,0,81.56,2.924,136.437,7.982,2010,7,23,28,29,7/23/2010
4111,27,1816490,0,79.78,2.932,136.455,7.982,2010,7,30,29,30,7/30/2010
4112,27,1801270,0,73.675,2.923,136.508,7.992,2010,8,6,30,31,8/6/2010
4113,27,1786049,0,67.57,2.913,136.56,8.002,2010,8,12,31,32,8/12/2010
4114,27,1936878,0,75.16,2.913,136.525,7.982,2010,8,20,32,33,8/20/2010
4115,27,1870684,0,70.31,2.885,136.557,7.982,2010,8,27,33,34,8/27/2010
4116,27,1955814,0,62.62,2.992,135.786,8.058,2010,9,3,34,35,9/3/2010
4117,27,2119163,0,82.69,2.94,136.396,7.982,2010,9,8,35,36,9/8/2010
4118,27,1629978,0,64.5,2.846,136.634,7.982,2010,9,17,36,37,9/17/2010
4119,27,1597003,0,67.08,2.837,136.632,7.982,2010,9,24,37,38,9/24/2010
4120,27,1755249,0,68.73,2.837,136.626,7.982,2010,10,1,38,39,10/1/2010
4121,27,1913495,1,70.38,2.837,136.621,7.982,2010,10,8,39,40,10/8/2010
4122,27,1934061,0,44.605,3.127,136.583,8.021,2010,10,14,40,41,10/14/2010
4123,27,1693935,0,52.82,3.049,136.689,8.021,2010,10,22,41,42,10/22/2010
4124,27,1688955,0,61.02,3.055,136.738,8.021,2010,10,29,42,43,10/29/2010
4125,27,1873813,0,68.9,2.972,136.287,8.058,2010,11,5,43,44,11/5/2010
4126,27,1789299,0,59.855,3.055,136.529,8.04,2010,11,12,44,45,11/12/2010
4127,27,1704786,0,50.81,3.138,136.772,8.021,2010,11,19,45,46,11/19/2010
4128,27,2627911,1,46.67,3.186,136.69,8.021,2010,11,26,46,47,11/26/2010
4129,27,1835238,0,37.895,2.939,135.519,8.237,2010,12,2,47,48,12/2/2010
4130,27,1828010,0,45.9,3.065,136.835,8.021,2010,12,10,48,49,12/10/2010
4131,27,2350098,0,31.62,3.301,136.529,8.021,2010,12,17,49,50,12/17/2010
4132,27,3078162,0,31.34,3.309,136.597,8.021,2010,12,24,50,51,12/24/2010
4133,27,1440963,1,29.59,3.336,136.665,8.021,2010,12,31,51,52,12/31/2010
4134,27,1615195,0,42.552,3.6,137.663,7.904,2010,1,1,52,53,1/1/2010
4135,27,1789426,0,55.515,3.864,138.66,7.788,2011,1,6,53,1,1/6/2011
4136,27,1532309,0,25.7,3.367,136.803,7.827,2011,1,14,54,2,1/14/2011
4137,27,1517030,0,30.13,3.391,136.887,7.827,2011,1,21,55,3,1/21/2011
4138,27,1421112,0,23.64,3.402,136.971,7.827,2011,1,28,56,4,1/28/2011
4139,27,1540216,0,42.317,3.587,138.642,7.852,2011,2,4,57,5,2/4/2011
4140,27,1659321,0,60.995,3.772,140.314,7.878,2011,2,10,58,6,2/10/2011
4141,27,1709365,0,39.32,3.42,137.251,7.827,2011,2,18,59,7,2/18/2011
4142,27,1688936,0,33.05,3.452,137.376,7.827,2011,2,25,60,8,2/25/2011
4143,27,2053708,0,74.17,4.069,138.769,7.725,2011,3,5,61,9,3/5/2011
4144,27,1839124,0,60.41,3.932,138.255,7.776,2011,3,11,62,10,3/11/2011
4145,27,1624539,0,46.65,3.796,137.74,7.827,2011,3,18,63,11,3/18/2011
4146,27,1554651,0,40.11,3.789,137.848,7.827,2011,3,25,64,12,3/25/2011
4147,27,1642116,0,32.845,3.502,137.278,7.827,2011,4,2,65,13,4/2/2011
4148,27,1658129,0,40.598,3.681,138.287,7.821,2011,4,8,66,14,4/8/2011
4149,27,1674142,0,48.35,3.859,139.296,7.816,2011,4,13,67,15,4/13/2011
4150,27,1921655,0,50.02,4.061,138.248,7.725,2011,4,22,68,16,4/22/2011
4151,27,1642075,0,61.71,4.117,138.33,7.725,2011,4,29,69,17,4/29/2011
4152,27,1747290,0,78.14,4.02,139.99,7.85,2011,5,7,70,18,5/7/2011
4153,27,1763545,0,60.07,4.211,138.496,7.725,2011,5,13,71,19,5/13/2011
4154,27,1725269,0,60.22,4.202,138.587,7.725,2011,5,20,72,20,5/20/2011
4155,27,1820723,0,66.43,4.134,138.678,7.725,2011,5,27,73,21,5/27/2011
4156,27,1757042,0,56.48,4.192,138.413,7.725,2011,6,4,74,22,6/4/2011
4157,27,1785891,0,61.755,4.091,138.708,7.725,2011,6,10,75,23,6/10/2011
4158,27,1814740,0,67.03,3.989,139.003,7.725,2011,6,17,76,24,6/17/2011
4159,27,1811455,0,72.02,3.964,139.183,7.725,2011,6,24,77,25,6/24/2011
4160,27,1568159,0,34.42,3.351,136.733,7.827,2011,7,1,78,26,7/1/2011
4161,27,1672339,0,56.91,3.775,140.435,7.906,2011,7,9,79,27,7/9/2011
4162,27,1762156,0,77.83,3.915,139.701,7.85,2011,7,15,80,28,7/15/2011
4163,27,1754879,0,82.28,3.972,139.797,7.85,2011,7,22,81,29,7/22/2011
4164,27,1744879,0,79.41,4.004,139.893,7.85,2011,7,29,82,30,7/29/2011
4165,27,1844950,0,61.87,3.891,138.804,7.788,2011,8,5,83,31,8/5/2011
4166,27,1813427,0,67.42,3.916,139.466,7.819,2011,8,12,84,32,8/12/2011
4167,27,1781905,0,72.97,3.942,140.129,7.85,2011,8,19,85,33,8/19/2011
4168,27,2034401,0,72.88,3.906,140.163,7.85,2011,8,26,86,34,8/26/2011
4169,27,1972936,0,71.905,3.918,140.197,7.85,2011,9,2,87,35,9/2/2011
4170,27,1911471,1,70.93,3.93,140.231,7.85,2011,9,9,88,36,9/9/2011
4171,27,1814220,0,57.965,3.782,140.357,7.878,2011,9,14,89,37,9/14/2011
4172,27,1606209,0,63.61,3.899,140.327,7.85,2011,9,23,90,38,9/23/2011
4173,27,1599626,0,70.92,3.858,140.381,7.85,2011,9,30,91,39,9/30/2011
4174,27,1817915,0,73.26,4.025,138.861,7.725,2011,10,6,92,40,10/6/2011
4175,27,1682653,0,64.78,3.744,140.478,7.906,2011,10,14,93,41,10/14/2011
4176,27,1689591,0,59.62,3.757,140.462,7.906,2011,10,21,94,42,10/21/2011
4177,27,1710372,0,51.81,3.757,140.445,7.906,2011,10,28,95,43,10/28/2011
4178,27,1624742,0,37.045,3.584,137.382,7.827,2011,11,3,96,44,11/3/2011
4179,27,1800728,0,49.69,3.719,140.411,7.906,2011,11,11,97,45,11/11/2011
4180,27,1723739,0,51.42,3.717,140.413,7.906,2011,11,18,98,46,11/18/2011
4181,27,2504401,1,47.88,3.689,140.422,7.906,2011,11,25,99,47,11/25/2011
4182,27,2131419,0,62.275,3.842,140.254,7.878,2011,12,2,100,48,12/2/2011
4183,27,1758438,0,76.67,3.995,140.086,7.85,2011,12,8,101,49,12/8/2011
4184,27,2205920,0,40.68,3.611,140.47,7.906,2011,12,16,102,50,12/16/2011
4185,27,2739020,0,41.59,3.587,140.529,7.906,2011,12,23,103,51,12/23/2011
4186,27,1650605,1,37.85,3.566,140.587,7.906,2011,12,30,104,52,12/30/2011
4187,27,1900639,0,73.4,3.915,142.11,8.253,2012,1,6,105,1,1/6/2012
4188,27,1492399,0,41.3,3.666,140.705,8.009,2012,1,13,106,2,1/13/2012
4189,27,1542131,0,30.35,3.705,140.809,8.009,2012,1,20,107,3,1/20/2012
4190,27,1263535,0,36.96,3.737,140.912,8.009,2012,1,27,108,4,1/27/2012
4191,27,1509323,0,40.07,3.983,141.388,8.009,2012,2,3,109,5,2/3/2012
4192,27,1557772,0,38.655,3.928,141.301,8.009,2012,2,10,110,6,2/10/2012
4193,27,1606222,0,37.24,3.874,141.214,8.009,2012,2,17,111,7,2/17/2012
4194,27,1648602,0,41.74,3.917,141.301,8.009,2012,2,24,112,8,2/24/2012
4195,27,1564246,0,42.52,3.796,141.016,8.009,2012,3,2,113,9,3/2/2012
4196,27,1705811,0,75.22,3.819,142.192,8.239,2012,3,8,114,10,3/8/2012
4197,27,1635984,0,49.6,4.021,141.555,8.009,2012,3,16,115,11,3/16/2012
4198,27,1620839,0,57.3,4.054,141.627,8.009,2012,3,23,116,12,3/23/2012
4199,27,1615494,0,49.4,4.098,141.699,8.009,2012,3,30,117,13,3/30/2012
4200,27,1669388,0,53.68,4.124,142.018,8.253,2012,4,5,118,14,4/5/2012
4201,27,1650405,0,52.22,4.187,141.843,8.253,2012,4,13,119,15,4/13/2012
4202,27,1639999,0,62.62,4.17,141.902,8.253,2012,4,20,120,16,4/20/2012
4203,27,1565499,0,52.33,4.163,141.96,8.253,2012,4,27,121,17,4/27/2012
4204,27,1578658,0,58.415,4.157,142.406,8.126,2012,5,4,122,18,5/4/2012
4205,27,1591817,0,64.5,4.151,142.852,8,2012,5,10,123,19,5/10/2012
4206,27,1707159,0,65.15,4.029,142.097,8.253,2012,5,18,124,20,5/18/2012
4207,27,1818907,0,64.77,3.979,142.103,8.253,2012,5,25,125,21,5/25/2012
4208,27,1535287,0,35.8,3.585,140.646,8.009,2012,6,1,126,22,6/1/2012
4209,27,1980619,0,65.405,3.894,141.997,8.246,2012,6,6,127,23,6/6/2012
4210,27,1773501,0,69.52,3.786,142.129,8.253,2012,6,15,128,24,6/15/2012
4211,27,1837885,0,73.23,3.722,142.161,8.253,2012,6,22,129,25,6/22/2012
4212,27,1842555,0,73.94,3.667,142.192,8.253,2012,6,29,130,26,6/29/2012
4213,27,1820489,0,75.708,3.775,142.285,8.246,2012,7,6,131,27,7/6/2012
4214,27,1798422,0,77.475,3.882,142.378,8.239,2012,7,11,132,28,7/11/2012
4215,27,1730914,0,78.64,3.732,142.234,8.239,2012,7,20,133,29,7/20/2012
4216,27,1625884,0,76.01,3.82,142.213,8.239,2012,7,27,134,30,7/27/2012
4217,27,1695320,0,70.03,3.846,142.164,8.246,2012,8,3,135,31,8/3/2012
4218,27,1764756,0,64.05,3.871,142.116,8.253,2012,8,8,136,32,8/8/2012
4219,27,1735340,0,76.51,3.963,142.216,8.239,2012,8,17,137,33,8/17/2012
4220,27,1780443,0,72.93,3.997,142.311,8.239,2012,8,24,138,34,8/24/2012
4221,27,1731935,0,75,4.026,142.405,8.239,2012,8,31,139,35,8/31/2012
4222,27,1607343,0,44.32,4.021,141.474,8.009,2012,9,5,140,36,9/5/2012
4223,27,1519604,0,68.72,4.088,142.594,8.239,2012,9,14,141,37,9/14/2012
4224,27,1557486,0,66.1,4.203,142.68,8.239,2012,9,21,142,38,9/21/2012
4225,27,1540688,0,64.92,4.158,142.766,8.239,2012,9,28,143,39,9/28/2012
4226,27,1651605,1,37.86,3.826,141.12,8.009,2012,10,3,144,40,10/3/2012
4227,27,1720537,0,78.44,3.863,142.171,8.239,2012,10,10,145,41,10/10/2012
4228,27,1620374,0,56.53,4.153,142.863,8,2012,10,19,146,42,10/19/2012
4229,27,1703048,0,58.99,4.071,142.762,8,2012,10,26,147,43,10/26/2012
4230,27,1688677,0,58.98,4.063,142.419,8.126,2012,11,2,148,44,11/2/2012
4231,27,1674306,0,58.97,4.055,142.076,8.253,2012,11,7,149,45,11/7/2012
4232,27,1671461,0,58.256,4.081,142.248,8.202,2012,11,16,150,46,11/16/2012
4233,27,1668616,0,57.542,4.107,142.421,8.152,2012,11,23,151,47,11/23/2012
4234,27,1665771,0,56.828,4.134,142.593,8.101,2012,11,30,152,48,11/30/2012
4235,27,1662926,0,56.114,4.16,142.765,8.051,2012,12,7,153,49,12/7/2012
4236,27,1660081,0,55.4,4.186,142.938,8,2012,12,12,154,50,12/12/2012
4237,27,1660081,0,55.4,4.186,142.938,8,2012,12,21,155,51,12/21/2012
4238,27,1660081,0,55.4,4.186,142.938,8,2012,12,28,157,52,12/28/2012
4239,28,1203080,0,85.2,3.001,126.235,14.313,2010,1,9,0,1,1/9/2010
4240,28,1257500,0,82.878,3.025,126.269,14.27,2010,1,15,1,2,1/15/2010
4241,28,1311920,0,80.555,3.048,126.303,14.226,2010,1,22,2,3,1/22/2010
4242,28,1366340,0,78.232,3.072,126.337,14.183,2010,1,29,3,4,1/29/2010
4243,28,1420760,0,75.91,3.096,126.371,14.14,2010,2,5,4,5,2/5/2010
4244,28,1456030,0,65.37,3.005,126.449,14.057,2010,2,12,5,6,2/12/2010
4245,28,1491300,0,54.83,2.915,126.526,13.975,2010,2,19,6,7,2/19/2010
4246,28,1542173,0,50.23,2.825,126.552,13.975,2010,2,26,7,8,2/26/2010
4247,28,1513918,0,56.728,2.944,126.484,14.111,2010,3,5,8,9,3/5/2010
4248,28,1485664,0,63.225,3.064,126.417,14.247,2010,3,11,9,10,3/11/2010
4249,28,1279819,0,59.57,3.054,126.607,13.975,2010,3,19,10,11,3/19/2010
4250,28,1245269,0,60.06,3.083,126.605,13.975,2010,3,26,11,12,3/26/2010
4251,28,1394473,0,70.725,3.012,126.371,14.037,2010,4,2,12,13,4/2/2010
4252,28,1543678,0,81.39,2.941,126.136,14.099,2010,4,7,13,14,4/7/2010
4253,28,1268241,0,64.95,3.109,126.562,14.099,2010,4,16,14,15,4/16/2010
4254,28,1244177,0,64.55,3.05,126.471,14.099,2010,4,23,15,16,4/23/2010
4255,28,1429662,0,58.425,3.034,126.411,14.037,2010,4,20,16,17,4/20/2010
4256,28,1608435,0,53.77,2.987,126.578,13.975,2010,5,5,17,18,5/5/2010
4257,28,1373781,0,66.965,3.137,126.35,14.206,2010,5,13,18,19,5/13/2010
4258,28,1217924,0,76.2,3.12,126.184,14.099,2010,5,21,19,20,5/21/2010
4259,28,1176588,0,67.84,3.058,126.16,14.099,2010,5,28,20,21,5/28/2010
4260,28,1349845,0,80.395,3.09,126.123,14.14,2010,6,4,21,22,6/4/2010
4261,28,1523101,0,92.95,3.123,126.085,14.18,2010,6,9,22,23,6/9/2010
4262,28,1267619,0,81.06,3.043,126.114,14.099,2010,6,18,23,24,6/18/2010
4263,28,1231025,0,87.27,3.084,126.127,14.099,2010,6,25,24,25,6/25/2010
4264,28,1381959,0,78.71,3.106,126.208,14.099,2010,7,2,25,26,7/2/2010
4265,28,1532893,0,70.15,3.127,126.29,14.099,2010,7,7,26,27,7/7/2010
4266,28,1225336,0,97.18,3.094,126.15,14.18,2010,7,16,27,28,7/16/2010
4267,28,1205885,0,99.22,3.112,126.128,14.18,2010,7,23,28,29,7/23/2010
4268,28,1150205,0,96.31,3.017,126.107,14.18,2010,7,30,29,30,7/30/2010
4269,28,1213417,0,87.862,3.052,126.139,14.213,2010,8,6,30,31,8/6/2010
4270,28,1276630,0,79.415,3.086,126.172,14.247,2010,8,12,31,32,8/12/2010
4271,28,1195898,0,92.81,3.041,126.077,14.18,2010,8,20,32,33,8/20/2010
4272,28,1191586,0,93.19,3.129,126.089,14.18,2010,8,27,33,34,8/27/2010
4273,28,1382359,0,59.25,3.09,126.602,14.099,2010,9,3,34,35,9/3/2010
4274,28,1340294,0,90.37,3.1,126.152,14.18,2010,9,8,35,36,9/8/2010
4275,28,1159812,0,82.45,3.028,126.145,14.18,2010,9,17,36,37,9/17/2010
4276,28,1111797,0,81.77,2.939,126.19,14.18,2010,9,24,37,38,9/24/2010
4277,28,1178930,0,82.7,2.992,126.152,14.18,2010,10,1,38,39,10/1/2010
4278,28,1246062,1,83.63,3.044,126.115,14.18,2010,10,8,39,40,10/8/2010
4279,28,1312114,0,62.505,3.09,126.56,14.313,2010,10,14,40,41,10/14/2010
4280,28,1120619,0,68.85,3.014,126.382,14.313,2010,10,22,41,42,10/22/2010
4281,28,1231688,0,61.09,3.016,126.436,14.313,2010,10,29,42,43,10/29/2010
4282,28,1348995,0,90.84,2.949,126.112,14.099,2010,11,5,43,44,11/5/2010
4283,28,1264155,0,74.51,3.055,126.36,14.206,2010,11,12,44,45,11/12/2010
4284,28,1179316,0,58.18,3.161,126.607,14.313,2010,11,19,45,46,11/19/2010
4285,28,1937034,1,47.66,3.162,126.669,14.313,2010,11,26,46,47,11/26/2010
4286,28,1442923,0,48.99,2.936,126.55,13.975,2010,12,2,47,48,12/2/2010
4287,28,1266460,0,57.79,3.13,126.546,14.313,2010,12,10,48,49,12/10/2010
4288,28,1510444,0,52.77,3.236,126.879,14.313,2010,12,17,49,50,12/17/2010
4289,28,2026026,0,52.02,3.236,126.984,14.313,2010,12,24,50,51,12/24/2010
4290,28,1090559,1,45.64,3.148,127.088,14.313,2010,12,31,51,52,12/31/2010
4291,28,1209253,0,61.19,3.478,127.996,13.966,2010,1,1,52,53,1/1/2010
4292,28,1327946,0,76.74,3.807,128.905,13.62,2011,1,6,53,1,1/6/2011
4293,28,1098287,0,43.15,3.312,127.301,14.021,2011,1,14,54,2,1/14/2011
4294,28,1079669,0,53.53,3.223,127.44,14.021,2011,1,21,55,3,1/21/2011
4295,28,1127860,0,50.74,3.342,127.58,14.021,2011,1,28,56,4,1/28/2011
4296,28,1273180,0,61.91,3.546,128.583,13.609,2011,2,4,57,5,2/4/2011
4297,28,1418501,0,73.08,3.75,129.586,13.196,2011,2,10,58,6,2/10/2011
4298,28,1514829,0,53.35,3.43,127.995,14.021,2011,2,18,59,7,2/18/2011
4299,28,1311797,0,48.45,3.53,128.13,14.021,2011,2,25,60,8,2/25/2011
4300,28,1403779,0,71.81,4.031,129.049,13.736,2011,3,5,61,9,3/5/2011
4301,28,1345096,0,68.01,3.862,128.781,13.878,2011,3,11,62,10,3/11/2011
4302,28,1286414,0,64.21,3.692,128.512,14.021,2011,3,18,63,11,3/18/2011
4303,28,1201060,0,54.4,3.909,128.616,14.021,2011,3,25,64,12,3/25/2011
4304,28,1644317,0,48.43,3.511,127.992,14.021,2011,4,2,65,13,4/2/2011
4305,28,1526354,0,53.565,3.68,128.675,13.667,2011,4,8,66,14,4/8/2011
4306,28,1408390,0,58.7,3.848,129.358,13.313,2011,4,13,67,15,4/13/2011
4307,28,1297452,0,72.12,4.134,128.955,13.736,2011,4,22,68,16,4/22/2011
4308,28,1222368,0,68.27,4.151,129,13.736,2011,4,29,69,17,4/29/2011
4309,28,1523871,0,90.61,3.803,129.185,13.503,2011,5,7,70,18,5/7/2011
4310,28,1253316,0,70.93,4.202,129.089,13.736,2011,5,13,71,19,5/13/2011
4311,28,1151282,0,66.59,4.169,129.076,13.736,2011,5,20,72,20,5/20/2011
4312,28,1160044,0,76.67,4.087,129.062,13.736,2011,5,27,73,21,5/27/2011
